school name,school county,alat,alon
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.157108,-97.840111
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.425701,-97.691809
MAPLEWOOD ELEMENTARY,TRAVIS COUNTY,30.294269,-97.713673
MILLS ELEMENTARY,TRAVIS COUNTY,30.222713,-97.907657
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.184624,-97.902401
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.225086,-97.522143
BOONE ELEMENTARY,TRAVIS COUNTY,30.206722,-97.833028
LINDA HERRINGTON ELEMENTARY,WILLIAMSON COUNTY,30.531576,-97.618503
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.344875,-97.822436
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.359303,-97.839009
PATTON ELEMENTARY,TRAVIS COUNTY,30.247032,-97.831862
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.23202,-97.955252
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.273796,-97.808233
POPHAM ELEMENTARY,TRAVIS COUNTY,30.127206,-97.593356
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.224558,-97.959369
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.264917,-97.919426
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.434177,-97.809719
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.336445,-97.99985
GREAT OAKS ELEMENTARY,WILLIAMSON COUNTY,30.495504,-97.730667
GOVALLE ELEMENTARY,TRAVIS COUNTY,30.264678,-97.706559
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.387344,-97.675938
WIDEN ELEMENTARY,TRAVIS COUNTY,30.191144,-97.731127
ELM GROVE ELEMENTARY,HAYS COUNTY,30.117402,-97.869253
CEDARS INTERNATIONAL ACADEMY,TRAVIS COUNTY,30.346133,-97.694118
MILLS ELEMENTARY,TRAVIS COUNTY,30.208533,-97.888101
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.237555,-97.879945
BARTON HILLS ELEMENTARY,TRAVIS COUNTY,30.254013,-97.782214
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.447919,-97.575972
BLACKLAND PRAIRIE ELEMENTARY,WILLIAMSON COUNTY,30.512649,-97.630198
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.426396,-97.69851
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.490108,-97.559536
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.338934,-97.997964
DOSS ELEMENTARY,TRAVIS COUNTY,30.348939,-97.766792
PATTON ELEMENTARY,TRAVIS COUNTY,30.226821,-97.839972
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.375428,-97.665944
LIVE OAK ELEMENTARY,WILLIAMSON COUNTY,30.448659,-97.769951
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.135128,-97.845158
FERN BLUFF ELEMENTARY,WILLIAMSON COUNTY,30.521722,-97.724166
VISTA ACADEMY OF AUSTIN-MUELLER,TRAVIS COUNTY,30.307264,-97.704975
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.358458,-97.98932
FERN BLUFF ELEMENTARY,WILLIAMSON COUNTY,30.516879,-97.726046
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.188529,-97.786851
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.24501,-97.555783
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.280215,-97.490939
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.331561,-97.964322
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.273225,-97.482048
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.451571,-97.914934
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.318253,-97.836738
BOONE ELEMENTARY,TRAVIS COUNTY,30.203503,-97.843418
C C MASON ELEMENTARY,WILLIAMSON COUNTY,30.516613,-97.863762
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.426065,-97.860989
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.062244,-97.706045
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.237519,-97.808325
HARMONY SCHOOL OF SCIENCE - AUSTIN,TRAVIS COUNTY,30.406243,-97.720541
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.444315,-97.623262
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.419675,-97.898535
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.252182,-97.937954
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.247182,-97.870493
TRAVIS HTS ELEMENTARY,TRAVIS COUNTY,30.246722,-97.739373
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.153108,-97.747584
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.499885,-97.913649
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.425979,-97.74677
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.147692,-97.885149
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.118099,-97.819726
KIPP AUSTIN OBRAS,TRAVIS COUNTY,30.210874,-97.763031
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.372917,-97.818523
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.416483,-97.965569
CACTUS RANCH ELEMENTARY,WILLIAMSON COUNTY,30.534125,-97.715207
MILLS ELEMENTARY,TRAVIS COUNTY,30.232355,-97.909148
RUTH BARRON ELEMENTARY,TRAVIS COUNTY,30.419966,-97.637858
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.47185,-97.92227
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.30038,-97.745165
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.291732,-97.959329
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.306322,-97.839208
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.239274,-97.57544
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.399768,-97.760146
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.269108,-97.475049
OLD TOWN ELEMENTARY,WILLIAMSON COUNTY,30.528941,-97.703056
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.27476,-97.858493
POPHAM ELEMENTARY,TRAVIS COUNTY,30.130599,-97.64947
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.361878,-97.714549
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.23546,-97.954075
WELLS BRANCH ELEMENTARY,TRAVIS COUNTY,30.445466,-97.673963
EANES ELEMENTARY,TRAVIS COUNTY,30.297884,-97.815329
BECKER ELEMENTARY,TRAVIS COUNTY,30.260553,-97.761318
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.375538,-97.477236
ALTAMIRA ACADEMY,TRAVIS COUNTY,30.187332,-97.783794
BARRINGTON ELEMENTARY,TRAVIS COUNTY,30.36779,-97.699284
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.37143,-97.688769
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.471919,-97.605541
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.190188,-97.555539
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.32026,-97.74917
FOREST NORTH ELEMENTARY,WILLIAMSON COUNTY,30.460079,-97.784454
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.12979,-97.826792
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.414655,-97.934032
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.39235,-97.946232
ANDREWS ELEMENTARY,TRAVIS COUNTY,30.323325,-97.683846
ODOM ELEMENTARY,TRAVIS COUNTY,30.205385,-97.780739
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.388343,-97.798743
JOSEPH GILBERT ELEMENTARY,TRAVIS COUNTY,30.265249,-97.565919
OLD TOWN ELEMENTARY,WILLIAMSON COUNTY,30.533139,-97.70805
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.512248,-97.742239
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.362105,-97.957858
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.505874,-97.60418
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.241219,-97.889994
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.27694,-97.760192
DAWSON ELEMENTARY,TRAVIS COUNTY,30.234778,-97.76226
RALPH PFLUGER ELEMENTARY,HAYS COUNTY,30.021323,-97.796875
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.298965,-97.489874
RODRIGUEZ ELEMENTARY,TRAVIS COUNTY,30.195815,-97.742583
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.141048,-97.777993
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.361439,-97.833414
PILLOW ELEMENTARY,TRAVIS COUNTY,30.360961,-97.728365
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.325444,-97.745382
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.528206,-97.87111
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.450257,-97.76095
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.296518,-97.756723
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.250167,-97.914477
PATTON ELEMENTARY,TRAVIS COUNTY,30.253584,-97.830062
OLD TOWN ELEMENTARY,WILLIAMSON COUNTY,30.541727,-97.708188
READ PRE-K CENTER,TRAVIS COUNTY,30.351131,-97.73816
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.307051,-97.995196
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.423936,-97.522404
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.121625,-97.745148
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.349896,-97.95755
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.287777,-97.879929
HILL ELEMENTARY,TRAVIS COUNTY,30.372598,-97.766432
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.275748,-97.780093
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.419318,-97.695167
HOUSTON ELEMENTARY,TRAVIS COUNTY,30.198735,-97.755508
GOVALLE ELEMENTARY,TRAVIS COUNTY,30.267497,-97.70113
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.370534,-97.951805
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.285897,-97.882214
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.165744,-97.8693
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.491788,-97.606395
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.503553,-97.727804
VISTA ACADEMY OF AUSTIN-MUELLER,TRAVIS COUNTY,30.309952,-97.704985
ELM GROVE ELEMENTARY,HAYS COUNTY,30.080621,-97.869645
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.252504,-97.58313
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.329015,-97.795703
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.441893,-97.929636
COWAN ELEMENTARY,TRAVIS COUNTY,30.195013,-97.825648
SPRINGHILL ELEMENTARY,TRAVIS COUNTY,30.433343,-97.657975
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.418261,-97.945362
DECKER ELEMENTARY,TRAVIS COUNTY,30.30768,-97.619188
CASEY ELEMENTARY,TRAVIS COUNTY,30.175843,-97.809968
OAK SPRINGS ELEMENTARY,TRAVIS COUNTY,30.274103,-97.710841
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.425944,-97.929723
NORMAN ELEMENTARY,TRAVIS COUNTY,30.290229,-97.679164
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.479338,-97.631199
BUDA ELEMENTARY,HAYS COUNTY,30.0761,-97.840514
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.111548,-97.718763
GULLETT ELEMENTARY,TRAVIS COUNTY,30.346663,-97.747209
HOUSTON ELEMENTARY,TRAVIS COUNTY,30.194939,-97.755421
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.435676,-97.78914
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.506648,-97.730906
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.121765,-97.817084
ADA MAE FAUBION ELEMENTARY,WILLIAMSON COUNTY,30.493664,-97.836323
GREAT OAKS ELEMENTARY,WILLIAMSON COUNTY,30.495891,-97.728834
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.444735,-97.615113
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.441565,-97.79412
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.203142,-97.944638
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.208366,-97.985711
DOSS ELEMENTARY,TRAVIS COUNTY,30.355495,-97.775258
EANES ELEMENTARY,TRAVIS COUNTY,30.287279,-97.792099
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.328619,-97.777834
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.431324,-97.844673
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.434549,-97.820218
BATY ELEMENTARY,TRAVIS COUNTY,30.220223,-97.724001
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.413574,-97.734825
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.474182,-97.569727
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.368895,-97.663615
DAEP- ELEMENTARY,TRAVIS COUNTY,30.245325,-97.75616
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.307261,-97.855605
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.370673,-97.95486
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.145566,-97.855565
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.196769,-97.560587
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.509434,-97.609675
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.49091,-97.596768
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.378992,-97.980568
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.321253,-97.987322
BLACKSHEAR ELEMENTARY,TRAVIS COUNTY,30.266896,-97.723705
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.332704,-97.797768
BLOCK HOUSE CREEK ELEMENTARY,WILLIAMSON COUNTY,30.537118,-97.843731
CASIS ELEMENTARY,TRAVIS COUNTY,30.314577,-97.786269
HILLCREST ELEMENTARY,TRAVIS COUNTY,30.133283,-97.71726
GATTIS ELEMENTARY,WILLIAMSON COUNTY,30.493291,-97.648755
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.420925,-97.95847
BLUEBONNET TRAIL ELEMENTARY,TRAVIS COUNTY,30.357371,-97.610454
DOSS ELEMENTARY,TRAVIS COUNTY,30.345798,-97.781023
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.332715,-97.870677
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.220208,-97.536843
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.068756,-97.753218
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.070828,-97.758456
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.219815,-97.930089
MILLS ELEMENTARY,TRAVIS COUNTY,30.245483,-97.912871
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.212105,-97.527218
ODOM ELEMENTARY,TRAVIS COUNTY,30.200234,-97.78741
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.293969,-97.920136
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.299011,-97.493217
DOSS ELEMENTARY,TRAVIS COUNTY,30.362929,-97.787656
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.286995,-97.715753
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.221368,-97.518639
EANES ELEMENTARY,TRAVIS COUNTY,30.302031,-97.811273
KIKER ELEMENTARY,TRAVIS COUNTY,30.16871,-97.874293
MURCHISON ELEMENTARY,TRAVIS COUNTY,30.444199,-97.578906
REILLY ELEMENTARY,TRAVIS COUNTY,30.326671,-97.732416
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.330582,-97.756258
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.345711,-97.893736
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.212233,-97.977533
ST ELEMENTARYMO ELEMENTARY,TRAVIS COUNTY,30.224058,-97.779226
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.211609,-97.82329
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.365296,-97.521447
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.149054,-97.816172
NORTHWEST ELEMENTARY,TRAVIS COUNTY,30.427288,-97.662002
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.373166,-97.89964
POPHAM ELEMENTARY,TRAVIS COUNTY,30.136585,-97.676755
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.096903,-97.757037
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.466696,-97.936499
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.256221,-97.934951
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.18216,-97.578205
TEXAS PREPARATORY SCHOOL - AUSTIN CAMPUS,TRAVIS COUNTY,30.319517,-97.671411
CASEY ELEMENTARY,TRAVIS COUNTY,30.160354,-97.82362
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.518128,-97.765879
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.25212,-97.932658
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.422298,-97.924859
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.129269,-97.59421
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.283467,-97.755779
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.32926,-97.793484
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.157912,-97.830231
PATTON ELEMENTARY,TRAVIS COUNTY,30.255898,-97.835613
EANES ELEMENTARY,TRAVIS COUNTY,30.291307,-97.803509
ORTEGA ELEMENTARY,TRAVIS COUNTY,30.273333,-97.688192
CASEY ELEMENTARY,TRAVIS COUNTY,30.189221,-97.818856
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.314849,-97.842164
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.321536,-97.524198
NORMAN ELEMENTARY,TRAVIS COUNTY,30.287947,-97.674078
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.450692,-97.624427
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.371138,-97.93389
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.373125,-97.516925
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.343914,-97.790595
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.411456,-97.543254
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.383196,-97.957127
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.430173,-97.803777
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.392016,-97.918339
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.369765,-97.863707
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.389261,-97.982654
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.365734,-97.673227
CASEY ELEMENTARY,TRAVIS COUNTY,30.184407,-97.804612
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.374696,-97.884358
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.348547,-97.853774
BOONE ELEMENTARY,TRAVIS COUNTY,30.199796,-97.846826
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.257141,-97.889293
PICKLE ELEMENTARY,TRAVIS COUNTY,30.334805,-97.697011
EANES ELEMENTARY,TRAVIS COUNTY,30.285672,-97.806464
LIVE OAK ELEMENTARY,WILLIAMSON COUNTY,30.448811,-97.770567
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.281064,-97.83779
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.220431,-97.980474
READ PRE-K CENTER,TRAVIS COUNTY,30.353721,-97.742367
IDEA RUNDBERG ACADEMY,TRAVIS COUNTY,30.365523,-97.685994
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.328044,-97.804964
BRENTWOOD ELEMENTARY,TRAVIS COUNTY,30.341325,-97.726218
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.532327,-97.753958
GATTIS ELEMENTARY,WILLIAMSON COUNTY,30.512254,-97.634649
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.431011,-97.55846
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.222887,-97.937721
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.038571,-97.705847
MILLS ELEMENTARY,TRAVIS COUNTY,30.216169,-97.900218
CASEY ELEMENTARY,TRAVIS COUNTY,30.181253,-97.808883
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.221741,-97.923275
KIPP AUSTIN OBRAS,TRAVIS COUNTY,30.209416,-97.770384
CARPENTER HILL ELEMENTARY,HAYS COUNTY,30.108183,-97.900301
ADA MAE FAUBION ELEMENTARY,WILLIAMSON COUNTY,30.494019,-97.837298
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.107021,-97.722311
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.143322,-97.854342
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.360131,-97.473863
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.456894,-97.630066
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.29854,-97.866926
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.335768,-97.814183
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.302945,-97.926528
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.419864,-97.754929
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.086333,-97.656769
MANOR ELEMENTARY,TRAVIS COUNTY,30.337878,-97.548449
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.343386,-97.52805
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.241488,-97.980219
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.138036,-97.752273
WELLS BRANCH ELEMENTARY,TRAVIS COUNTY,30.443934,-97.672611
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.339716,-98.004854
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.186883,-97.898438
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.159882,-97.827406
GULLETT ELEMENTARY,TRAVIS COUNTY,30.34306,-97.759338
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.188397,-97.78699
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.417688,-97.523051
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.290765,-97.963575
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.298975,-97.881414
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.355538,-97.544354
C C MASON ELEMENTARY,WILLIAMSON COUNTY,30.517822,-97.85075
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.349699,-97.987376
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.347956,-97.476492
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.324346,-97.977469
WIDEN ELEMENTARY,TRAVIS COUNTY,30.196992,-97.735259
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.18475,-97.794114
BOONE ELEMENTARY,TRAVIS COUNTY,30.208366,-97.835238
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.296237,-97.964003
BOONE ELEMENTARY,TRAVIS COUNTY,30.20091,-97.831957
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.507928,-97.615377
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.37399,-97.9352
MAGNOLIA MONTESSORI FOR ALL,TRAVIS COUNTY,30.332464,-97.653987
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.135042,-97.733711
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.18272,-97.921246
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.388646,-97.894336
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.29788,-97.478881
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.375223,-97.811762
DOSS ELEMENTARY,TRAVIS COUNTY,30.37072,-97.781497
HELPING HAND,TRAVIS COUNTY,30.299291,-97.742849
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.13009,-97.779648
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.361944,-97.885692
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.4281,-97.616418
LIVE OAK ELEMENTARY,WILLIAMSON COUNTY,30.457666,-97.780472
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.274233,-98.0201
PALM ELEMENTARY,TRAVIS COUNTY,30.158354,-97.743233
BRENTWOOD ELEMENTARY,TRAVIS COUNTY,30.331667,-97.733788
ORTEGA ELEMENTARY,TRAVIS COUNTY,30.26855,-97.673211
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.285359,-97.84259
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.102611,-97.678502
WELLS BRANCH ELEMENTARY,TRAVIS COUNTY,30.442989,-97.681457
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.204573,-97.925628
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.140227,-97.596897
ZILKER ELEMENTARY,TRAVIS COUNTY,30.241191,-97.776777
TRAVIS HTS ELEMENTARY,TRAVIS COUNTY,30.238451,-97.74293
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.222104,-97.94854
VISTA ACADEMY OF AUSTIN-MUELLER,TRAVIS COUNTY,30.30874,-97.703119
GUERRERO THOMPSON,TRAVIS COUNTY,30.366841,-97.690783
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.478756,-97.61824
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.107711,-97.727885
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.219583,-97.996481
WINDERMERE PRI,TRAVIS COUNTY,30.477502,-97.64077
WOOTEN ELEMENTARY,TRAVIS COUNTY,30.358636,-97.724791
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.205874,-97.81578
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.480151,-97.890421
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.210208,-97.916351
ODOM ELEMENTARY,TRAVIS COUNTY,30.213271,-97.790326
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.159683,-97.837365
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.231511,-97.591112
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.249762,-97.55252
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.374843,-97.851823
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.380984,-97.680355
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.319593,-97.766357
WIELAND ELEMENTARY,TRAVIS COUNTY,30.423691,-97.635521
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.454282,-97.912536
